,code,return,return_group,winner_loser,name,dividend_yield,pe_ttm_x,pb_x,total_mv,pe_ttm_y,pe_group,pe_tag,pb_y,pb_group,pb_tag,market_cap_group
711,002096,0.1466233297219212,7,,易普力,1.6586,20.6236,2.0078,1533184.7917,20.6236,medium,medium,2.0078,medium,medium,medium
712,000886,0.146422628951747,7,,海南高速,1.0972,466.908,2.0904,630872.4554,466.908,high,pe_high,2.0904,medium,medium,medium
713,601518,0.1461538461538461,7,,吉林高速,3.2374,9.8516,0.9555,525573.781,9.8516,low,pe_low,0.9555,low,pb_low,medium
714,603025,0.1456019213449412,7,,大豪科技,2.3383,23.5522,6.5658,1423071.2338,23.5522,medium,medium,6.5658,high,pb_high,medium
715,600352,0.1451428571428571,7,,浙江龙盛,4.3394,15.1376,0.9733,3373705.1388,15.1376,low,pe_low,0.9733,low,pb_low,large
716,603063,0.1449115044247787,7,,禾望电气,0.6515,27.6855,3.0372,1358220.4901,27.6855,medium,medium,3.0372,high,pb_high,medium
717,002479,0.1425908667287977,7,,富春环保,2.9183,13.9883,1.093,444610.0,13.9883,low,pe_low,1.093,low,pb_low,small
718,600031,0.1425220268930562,7,,XD三一重,1.2268,22.1051,2.1128,15178685.6643,22.1051,medium,medium,2.1128,medium,medium,large
719,600095,0.1422172452407615,7,,湘财股份,0.3996,369.5351,2.1088,2501789.2751,369.5351,high,pe_high,2.1088,medium,medium,large
720,000776,0.1415649520488229,7,,广发证券,2.3683,11.8337,1.0409,12846273.0681,11.8337,low,pe_low,1.0409,low,pb_low,large
721,605003,0.1412,7,,众望布艺,1.9807,28.503,1.5632,227700.0,28.503,medium,medium,1.5632,medium,medium,small
722,000582,0.1401912759505482,7,,北部湾港,3.8616,19.9451,1.1395,2042349.0481,19.9451,medium,medium,1.1395,low,pb_low,large
723,600623,0.1401512004652322,7,,华谊集团,1.7857,17.2246,0.6807,1551695.3073,17.2246,low,pe_low,0.6807,low,pb_low,medium
724,601212,0.1397849462365591,7,,白银有色,0.11,188.8131,1.5232,2288075.3239,188.8131,high,pe_high,1.5232,medium,medium,large
725,002111,0.1390771922151762,7,,威海广泰,1.4372,80.1294,1.7553,537857.9255,80.1294,high,pe_high,1.7553,medium,medium,medium
726,603002,0.1389195148842337,7,,宏昌电子,0.8651,145.0707,1.9004,655497.3782,145.0707,high,pe_high,1.9004,medium,medium,medium
727,601789,0.1388174807197942,7,,宁波建工,1.7699,20.503,1.3472,614041.2034,20.503,medium,medium,1.3472,low,pb_low,medium
728,603192,0.1386888973095869,7,,汇得科技,0.8156,23.6922,2.0097,306021.1501,23.6922,medium,medium,2.0097,medium,medium,small
729,603006,0.1383458646616541,7,,联明股份,2.2047,54.0087,2.3871,322902.8975,54.0087,high,pe_high,2.3871,medium,medium,small
730,002223,0.1369835062064273,7,,鱼跃医疗,3.2682,20.7735,2.8956,3679090.3294,20.7735,medium,medium,2.8956,high,pb_high,large
731,603321,0.1369680851063831,7,,梅轮电梯,1.8594,36.9784,1.9589,241916.0,36.9784,medium,medium,1.9589,medium,medium,small
732,603179,0.1360969510435703,7,,新泉股份,0.6403,23.1614,4.0378,2283018.2843,23.1614,medium,medium,4.0378,high,pb_high,large
733,000783,0.135982762748384,7,,长江证券,1.7699,15.5404,1.0976,3749389.4587,15.5404,low,pe_low,1.0976,low,pb_low,large
734,600495,0.1357560568086883,7,,晋西车轴,0.2405,110.6012,1.843,602887.2521,110.6012,high,pe_high,1.843,medium,medium,medium
735,000514,0.1357175607519486,7,,渝 开 发,0.2597,42.3741,1.023,389822.1858,42.3741,medium,medium,1.023,low,pb_low,small
736,000878,0.1357039187227867,7,,云南铜业,2.7295,17.6444,1.6709,2422386.6268,17.6444,low,pe_low,1.6709,medium,medium,large
737,002516,0.1354537976418973,7,,旷达科技,1.898,43.0813,2.1108,761894.4373,43.0813,medium,medium,2.1108,medium,medium,medium
738,601666,0.1353711790393013,7,,平煤股份,12.7434,10.8095,0.8438,1903391.3958,10.8095,low,pe_low,0.8438,low,pb_low,large
739,000951,0.1348828696925329,7,,中国重汽,4.1904,13.8567,1.3436,2100666.4157,13.8567,low,pe_low,1.3436,low,pb_low,large
740,002768,0.1345610969216293,7,,国恩股份,0.6685,10.8856,1.435,723152.5,10.8856,low,pe_low,1.435,low,pb_low,medium
741,000605,0.1344797178130511,7,,渤海股份,0.2801,154.3356,1.1753,251798.2404,154.3356,high,pe_high,1.1753,low,pb_low,small
742,600137,0.1341404358353512,7,,浪莎股份,0.96,65.165,3.3113,182282.9775,65.165,high,pe_high,3.3113,high,pb_high,small
743,000538,0.1341344019653748,7,,云南白药,5.7726,20.41,2.6307,10168512.5745,20.41,medium,medium,2.6307,high,pb_high,large
744,603132,0.1339869281045752,7,,金徽股份,3.3662,24.3117,3.8455,1191204.0,24.3117,medium,medium,3.8455,high,pb_high,medium
745,600549,0.1338808147387757,7,,厦门钨业,1.7096,19.6124,2.0344,3318054.3763,19.6124,medium,medium,2.0344,medium,medium,large
746,603898,0.1336712913553897,7,,好莱客,1.8119,51.487,1.189,360778.9824,51.487,high,pe_high,1.189,low,pb_low,small
747,600098,0.1334338484734262,7,,广州发展,3.6771,13.729,0.8917,2384288.6702,13.729,low,pe_low,0.8917,low,pb_low,large
748,000603,0.1334222815210139,7,,盛达资源,0.4761,26.5413,3.5604,1080491.9958,26.5413,medium,medium,3.5604,high,pb_high,medium
749,000753,0.1330878485007889,7,,漳州发展,0.5929,98.4552,1.8379,501689.4219,98.4552,high,pe_high,1.8379,medium,medium,small
750,600369,0.132921174652241,7,,西南证券,1.2881,39.662,1.0928,2837461.5959,39.662,medium,medium,1.0928,low,pb_low,large
751,600798,0.1328553353015604,7,,宁波海运,0.6881,20151.7281,1.3441,526048.9116,20151.7281,high,pe_high,1.3441,low,pb_low,medium
752,603518,0.1328125,7,,锦泓集团,2.1699,14.8917,1.1552,415699.7808,14.8917,low,pe_low,1.1552,low,pb_low,small
753,003007,0.1326297775242441,7,,直真科技,0.6484,173.6115,3.6637,314080.0,173.6115,high,pe_high,3.6637,high,pb_high,small
754,600008,0.1319250697489039,7,,首创环保,3.0675,6.7115,1.1322,2393032.5607,6.7115,low,pe_low,1.1322,low,pb_low,large
755,002839,0.1318327974276527,7,,张家港行,3.9275,5.8272,0.6278,1104843.9282,5.8272,low,pe_low,0.6278,low,pb_low,medium
756,600173,0.1316614420062695,7,,卧龙新能,0.9852,158.6958,1.1116,421004.2526,158.6958,high,pe_high,1.1116,low,pb_low,small
757,601788,0.1311306143520908,7,,光大证券,2.0715,25.8296,1.389,8253309.8738,25.8296,medium,medium,1.389,low,pb_low,large
758,600817,0.1300345224395858,7,,宇通重工,3.9973,25.788,2.5568,636703.3765,25.788,medium,medium,2.5568,medium,medium,medium
759,600235,0.1300108342361862,7,,民丰特纸,0.9772,48.2896,1.4383,215698.2,48.2896,high,pe_high,1.4383,medium,medium,small
760,600019,0.1293532338308458,7,,XD宝钢股,4.5665,18.6521,0.7303,14678791.4793,18.6521,medium,medium,0.7303,low,pb_low,large
761,002335,0.1291753653444676,7,,科华数据,0.251,71.0622,3.6584,2207002.9236,71.0622,high,pe_high,3.6584,high,pb_high,large
762,600535,0.1291193949216641,7,,天士力,4.0146,25.1984,2.0605,2456053.8082,25.1984,medium,medium,2.0605,medium,medium,large
763,002148,0.1284711626487639,7,,北纬科技,0.2085,243.2466,3.313,399311.291,243.2466,high,pe_high,3.313,high,pb_high,small
764,002228,0.1277165823161654,7,,合兴包装,3.3526,38.9987,1.3259,427992.1902,38.9987,medium,medium,1.3259,low,pb_low,small
765,603823,0.1269769543605965,7,,百合花,1.1655,29.2711,2.2666,530452.4549,29.2711,medium,medium,2.2666,medium,medium,medium
766,002481,0.1263957637849659,7,,双塔食品,0.9615,103.5987,2.4411,641522.18,103.5987,high,pe_high,2.4411,medium,medium,medium
767,000921,0.1263873970640888,7,,海信家电,3.632,11.0563,2.3324,3863099.6523,11.0563,low,pe_low,2.3324,medium,medium,large
768,600820,0.1256088321246888,7,,隧道股份,5.3398,7.1246,0.6299,1943051.3861,7.1246,low,pe_low,0.6299,low,pb_low,large
769,000937,0.1251938843341457,7,,冀中能源,11.4286,30.2001,1.1569,2473482.795,30.2001,medium,medium,1.1569,low,pb_low,large
770,600674,0.1245345084409135,7,,川投能源,2.4435,16.9296,1.8309,7979731.3774,16.9296,low,pe_low,1.8309,medium,medium,large
771,603678,0.1245009074410162,7,,火炬电子,0.6106,72.3296,2.7721,1641180.4436,72.3296,high,pe_high,2.7721,high,pb_high,medium
772,000541,0.1244060064626497,7,,佛山照明,1.9169,22.5032,1.4437,961397.172,22.5032,medium,medium,1.4437,medium,medium,medium
773,600487,0.1241559573077761,7,,亨通光电,0.9585,13.4803,1.293,3791371.1678,13.4803,low,pe_low,1.293,low,pb_low,large
774,002239,0.1236673773987207,7,,奥特佳,0.2872,84.7112,1.7222,959790.9148,84.7112,high,pe_high,1.7222,medium,medium,medium
775,002923,0.1234288069235524,7,,润都股份,1.3966,377.745,4.3449,479567.1856,377.745,high,pe_high,4.3449,high,pb_high,small
776,002315,0.1230134868138475,7,,焦点科技,3.7129,27.1954,5.868,1322873.5737,27.1954,medium,medium,5.868,high,pb_high,medium
777,000419,0.1226666666666666,7,,通程控股,2.0906,25.8969,0.8927,312016.444,25.8969,medium,medium,0.8927,low,pb_low,small
778,002138,0.1224234441883437,7,,顺络电子,1.105,23.9624,3.6149,2144806.8216,23.9624,medium,medium,3.6149,high,pb_high,large
779,601766,0.1218335343787698,7,,中国中车,2.7933,14.2379,1.1985,20548386.687,14.2379,low,pe_low,1.1985,low,pb_low,large
780,600035,0.121354656632173,7,,楚天高速,4.2035,9.5313,0.817,727772.3873,9.5313,low,pe_low,0.817,low,pb_low,medium
781,000100,0.1212121212121211,7,,TCL科技,1.8561,34.6374,1.5113,8093783.8106,34.6374,medium,medium,1.5113,medium,medium,large
782,603681,0.1209626345788473,7,,永冠新材,0.8813,25.0077,1.2348,312881.4552,25.0077,medium,medium,1.2348,low,pb_low,small
783,002838,0.1204494908111903,7,,道恩股份,0.3147,60.5655,2.6664,908000.167,60.5655,high,pe_high,2.6664,high,pb_high,medium
784,600885,0.1201714110805019,7,,宏发股份,1.3562,20.0175,3.5267,3375143.4615,20.0175,medium,medium,3.5267,high,pb_high,large
785,001367,0.1198542024013721,7,,海森药业,0.9568,29.5183,2.607,355355.9432,29.5183,medium,medium,2.607,high,pb_high,small
786,601456,0.1197860962566846,7,,国联民生,0.64,57.9326,1.1386,5748759.9197,57.9326,high,pe_high,1.1386,low,pb_low,large
787,002906,0.119729642742195,7,,华阳集团,1.0546,26.1995,2.7362,1741116.655,26.1995,medium,medium,2.7362,high,pb_high,large
788,600379,0.1196940726577438,7,,宝光股份,1.0056,37.7932,4.5609,351334.4641,37.7932,medium,medium,4.5609,high,pb_high,small
789,002039,0.1196725938470223,7,,黔源电力,1.8148,26.4313,1.7226,683237.8853,26.4313,medium,medium,1.7226,medium,medium,medium
790,002034,0.1195795006570303,7,,旺能环境,2.8819,12.8443,1.1086,745150.6448,12.8443,low,pe_low,1.1086,low,pb_low,medium
791,002020,0.1193335195010703,7,,京新药业,2.1459,17.0972,2.2272,1203718.7377,17.0972,low,pe_low,2.2272,medium,medium,medium
792,003025,0.1187416925121843,7,,思进智能,1.2438,20.3644,3.2655,380497.7677,20.3644,medium,medium,3.2655,high,pb_high,small
793,002440,0.1183885318833415,7,,闰土股份,1.8963,34.1997,0.9446,889083.9249,34.1997,medium,medium,0.9446,low,pb_low,medium
794,601236,0.1180722891566263,7,,红塔证券,1.2892,41.645,1.6125,3914933.8259,41.645,medium,medium,1.6125,medium,medium,large
795,600483,0.1173652694610777,7,,福能股份,2.9821,8.8875,1.0299,2682832.977,8.8875,low,pe_low,1.0299,low,pb_low,large
796,601609,0.117037037037037,7,,金田股份,1.6974,20.3667,1.2507,1026479.4545,20.3667,medium,medium,1.2507,low,pb_low,medium
797,000404,0.1170212765957445,7,,长虹华意,3.5361,10.455,1.167,492069.1572,10.455,low,pe_low,1.167,low,pb_low,small
798,000977,0.1167566251369668,7,,浪潮信息,0.2592,30.1647,3.6724,7384229.772,30.1647,medium,medium,3.6724,high,pb_high,large
799,000655,0.1165026321812772,7,,金岭矿业,2.6798,18.2727,1.2384,422096.2231,18.2727,low,pe_low,1.2384,low,pb_low,small
800,000681,0.1163149768399383,7,,视觉中国,0.1391,120.4536,4.0664,1458602.2218,120.4536,high,pe_high,4.0664,high,pb_high,medium
801,605058,0.1156766413577489,7,,澳弘电子,1.2521,23.3136,1.9495,342445.7842,23.3136,medium,medium,1.9495,medium,medium,small
802,000682,0.115628222124024,7,,东方电子,1.2213,18.26,2.4537,1284416.4727,18.26,low,pe_low,2.4537,medium,medium,medium
803,000001,0.1150369916592054,7,,平安银行,8.1435,5.2656,0.5272,22996013.0646,5.2656,low,pe_low,0.5272,low,pb_low,large
804,600736,0.1150133497638119,7,,苏州高新,0.5,37.4623,0.8355,621698.1698,37.4623,medium,medium,0.8355,low,pb_low,medium
805,003017,0.1142177275431292,7,,大洋生物,1.7783,27.0732,1.9552,206220.0,27.0732,medium,medium,1.9552,medium,medium,small
806,600104,0.1138276912054451,7,,上汽集团,2.2795,93.9717,0.6358,18566780.3098,93.9717,high,pe_high,0.6358,low,pb_low,large
807,600690,0.1136992806922034,7,,海尔智家,3.1556,12.1297,2.0041,23598027.035,12.1297,low,pe_low,2.0041,medium,medium,large
808,000548,0.1136363636363637,7,,湖南投资,1.6667,41.262,1.3109,269576.5379,41.262,medium,medium,1.3109,low,pb_low,small
809,000422,0.1135798183185789,7,,湖北宜化,2.5632,24.0235,1.7809,1320661.8486,24.0235,medium,medium,1.7809,medium,medium,medium
810,002363,0.1134751773049646,7,,隆基机械,1.6894,62.858,1.5098,322145.6201,62.858,high,pe_high,1.5098,medium,medium,small
811,600059,0.1134733928796076,7,,古越龙山,1.317,47.8311,1.6475,968969.585,47.8311,high,pe_high,1.6475,medium,medium,medium
812,002376,0.1132123045890066,7,,新北洋,1.4908,88.7588,1.7031,635481.0321,88.7588,high,pe_high,1.7031,medium,medium,medium
813,603380,0.112862010221465,6,,易德龙,1.0921,19.3313,2.7162,376555.4964,19.3313,medium,medium,2.7162,high,pb_high,small
814,601598,0.1127272727272727,6,,中国外运,5.8507,9.5642,0.898,3596048.9194,9.5642,low,pe_low,0.898,low,pb_low,large
815,001872,0.1127247579529736,6,,招商港口,2.7851,11.3896,0.8315,5205381.7293,11.3896,low,pe_low,0.8315,low,pb_low,large
816,601658,0.1125611745513866,6,,邮储银行,4.8694,6.1948,0.6381,53150336.7564,6.1948,low,pe_low,0.6381,low,pb_low,large
817,002029,0.1118210862619808,6,,七 匹 狼,1.7621,14.6491,0.7172,480121.0287,14.6491,low,pe_low,0.7172,low,pb_low,small
818,000848,0.1117883297897472,6,,承德露露,4.09,16.2018,3.1024,1029397.8844,16.2018,low,pe_low,3.1024,high,pb_high,medium
819,000935,0.1110116383169202,6,,四川双马,1.9005,32.6268,1.793,1361214.1137,32.6268,medium,medium,1.793,medium,medium,medium
820,600985,0.1107021517553792,6,,淮北矿业,7.8125,8.7116,0.8008,3447371.1475,8.7116,low,pe_low,0.8008,low,pb_low,large
821,002608,0.1105691056910568,6,,江苏国信,1.3333,8.5253,0.8603,2833559.778,8.5253,low,pe_low,0.8603,low,pb_low,large
822,600618,0.1104679502802827,6,,氯碱化工,2.1053,13.6068,1.2307,1098579.9772,13.6068,low,pe_low,1.2307,low,pb_low,medium
823,600168,0.1104477611940297,6,,武汉控股,0.9363,66.9804,0.8796,469877.0501,66.9804,high,pe_high,0.8796,low,pb_low,small
824,601616,0.1102257636122176,6,,广电电气,1.8277,52.448,1.3295,326957.6472,52.448,high,pe_high,1.3295,low,pb_low,small
825,600459,0.1096958925750394,6,,贵研铂业,1.2021,20.444,1.6498,1202786.7628,20.444,medium,medium,1.6498,medium,medium,medium
826,605001,0.109234234234234,6,,威奥股份,2.7548,33.8094,1.0497,285235.236,33.8094,medium,medium,1.0497,low,pb_low,small
827,000039,0.1090620662304184,6,,中集集团,0.2794,12.2382,0.8717,4200773.3799,12.2382,low,pe_low,0.8717,low,pb_low,large
828,600863,0.1087609662300205,6,,内蒙华电,4.4153,12.5399,1.5861,2734765.9928,12.5399,low,pe_low,1.5861,medium,medium,large
829,002731,0.1086276262852033,6,,萃华珠宝,0.5141,14.591,1.9671,353751.436,14.591,low,pe_low,1.9671,medium,medium,small
830,601089,0.1085582998276852,6,,福元医药,2.7737,17.4059,2.4623,847200.0,17.4059,low,pe_low,2.4623,medium,medium,medium
831,601698,0.1082621082621081,6,,中国卫通,0.1278,196.7628,5.1906,8199532.0847,196.7628,high,pe_high,5.1906,high,pb_high,large
832,600812,0.106766917293233,6,,华北制药,0.161,64.0569,1.9559,1065468.5598,64.0569,high,pe_high,1.9559,medium,medium,medium
833,002714,0.1065768621236133,6,,牧原股份,1.8582,9.795,3.2184,24243766.0394,9.795,low,pe_low,3.2184,high,pb_high,large
834,600073,0.1063492063492064,6,,光明肉业,0.887,27.326,1.5249,771751.3555,27.326,medium,medium,1.5249,medium,medium,medium
835,600764,0.105146021061774,6,,中国海防,0.6945,80.529,2.5149,2056561.4431,80.529,high,pe_high,2.5149,medium,medium,large
836,601878,0.1044634377967712,6,,浙商证券,1.0944,24.1016,1.3794,4916831.3869,24.1016,medium,medium,1.3794,low,pb_low,large
837,601628,0.1039524788668036,6,,中国人寿,1.5487,9.9903,2.1592,114980819.94,9.9903,low,pe_low,2.1592,medium,medium,large
838,600826,0.1039501039501039,6,,兰生股份,3.141,20.8517,1.4544,599459.8424,20.8517,medium,medium,1.4544,medium,medium,medium
839,000686,0.1036322271907116,6,,东北证券,1.3106,16.9288,0.938,1785765.5741,16.9288,low,pe_low,0.938,low,pb_low,large
840,603519,0.1034175863296547,6,,立霸股份,7.0745,22.9984,2.7224,372858.9746,22.9984,medium,medium,2.7224,high,pb_high,small
841,600527,0.1032967032967032,6,,江南高纤,2.3585,95.274,1.7723,367133.3112,95.274,high,pe_high,1.7723,medium,medium,small
842,002438,0.1029476462824461,6,,江苏神通,1.3525,19.968,1.66,600416.8164,19.968,medium,medium,1.66,medium,medium,medium
843,603125,0.1025380710659897,6,,常青科技,0.7386,31.0351,2.5761,599562.6714,31.0351,medium,medium,2.5761,medium,medium,medium
844,600018,0.1019123411331511,6,,上港集团,3.8279,8.904,0.982,13503191.852,8.904,low,pe_low,0.982,low,pb_low,large
845,603328,0.1016393442622951,6,,依顿电子,2.1436,20.1274,2.177,903590.563,20.1274,medium,medium,2.177,medium,medium,medium
846,002389,0.1016369411189836,6,,航天彩虹,0.2656,408.7695,2.7935,2237609.0039,408.7695,high,pe_high,2.7935,high,pb_high,large
847,600879,0.1003512046565315,6,,航天电子,0.5327,68.379,1.4351,2972668.6999,68.379,high,pe_high,1.4351,low,pb_low,large
848,002339,0.1003220213029478,6,,积成电子,0.2442,80.2986,2.3757,412851.5724,80.2986,high,pe_high,2.3757,medium,medium,small
849,605151,0.1001472754050073,6,,西上海,1.5015,853.2904,1.929,261354.5844,853.2904,high,pe_high,1.929,medium,medium,small
850,603351,0.0997970854085961,6,,威尔药业,1.0604,25.8182,2.2033,383157.3044,25.8182,medium,medium,2.2033,medium,medium,small
851,601872,0.0991091314031179,6,,招商轮船,5.5341,10.8184,1.2375,4973915.7172,10.8184,low,pe_low,1.2375,low,pb_low,large
852,002267,0.0985645933014355,6,,陕天然气,5.0063,12.8029,1.2844,888548.2806,12.8029,low,pe_low,1.2844,low,pb_low,medium
853,600150,0.0983439860546193,6,,中国船舶,0.6534,31.5441,2.631,13690104.4282,31.5441,medium,medium,2.631,high,pb_high,large
854,002449,0.0982367758186398,6,,国星光电,0.6659,138.334,1.4506,557247.9293,138.334,high,pe_high,1.4506,medium,medium,medium
855,002662,0.0979689366786141,6,,峰璟股份,2.8902,18.099,1.2233,519000.0,18.099,low,pe_low,1.2233,low,pb_low,small
856,000166,0.097667638483965,6,,申万宏源,1.4898,21.1531,1.1509,12269572.8344,21.1531,medium,medium,1.1509,low,pb_low,large
857,600928,0.0971302428256069,6,,西安银行,1.4359,6.6978,0.5144,1733333.3336,6.6978,low,pe_low,0.5144,low,pb_low,large
858,000970,0.0967177983307016,6,,中科三环,0.4058,120.5571,2.329,1497774.1523,120.5571,high,pe_high,2.329,medium,medium,medium
859,600598,0.0964489259096888,6,,北大荒,3.0075,24.2807,3.5254,2600745.7069,24.2807,medium,medium,3.5254,high,pb_high,large
860,603860,0.0963014654570831,6,,中公高科,0.5102,41.5729,2.546,202173.76,41.5729,medium,medium,2.546,medium,medium,small
861,000625,0.0961922030825022,6,,长安汽车,2.6724,16.9368,1.6288,12729686.501,16.9368,low,pe_low,1.6288,medium,medium,large
862,002274,0.095940959409594,6,,华昌化工,4.0541,22.9256,1.2887,704749.838,22.9256,medium,medium,1.2887,low,pb_low,medium
863,603606,0.0959048146098506,6,,东方电缆,0.9075,33.2088,4.8756,3406254.2177,33.2088,medium,medium,4.8756,high,pb_high,large
864,601369,0.0956423316355403,6,,陕鼓动力,6.4262,14.5128,1.6786,1530606.3423,14.5128,low,pe_low,1.6786,medium,medium,medium
865,603215,0.0956284153005464,6,,比依股份,2.1938,22.111,2.8131,319333.2279,22.111,medium,medium,2.8131,high,pb_high,small
866,000900,0.0954334641455582,6,,现代投资,3.4562,20.1248,0.6035,658737.497,20.1248,medium,medium,0.6035,low,pb_low,medium
867,000768,0.0954078549848942,6,,中航西飞,0.3915,68.3442,3.3206,7105835.8764,68.3442,high,pe_high,3.3206,high,pb_high,large
868,002971,0.095146379044684,6,,和远气体,0.3499,67.0532,2.9402,457323.775,67.0532,high,pe_high,2.9402,high,pb_high,small
